"danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","type","id","uri","track_href","analysis_url","duration_ms","time_signature","artist","track_name"
0.581,0.891,5,-9.389,0,0.0607,0.115,0.173,0.326,0.789,158.981,audio_features,2h6I5nZ3Slr1iS4YM5wC3q,spotify:track:2h6I5nZ3Slr1iS4YM5wC3q,https://api.spotify.com/v1/tracks/2h6I5nZ3Slr1iS4YM5wC3q,https://api.spotify.com/v1/audio-analysis/2h6I5nZ3Slr1iS4YM5wC3q,240333,4,lilin-herlina,Belah Duren - Live
0.297,0.624,10,-7.505,1,0.0401,0.471,0.0243,0.133,0.44,150.927,audio_features,2dZAmxyYXC262vJwSqMJrQ,spotify:track:2dZAmxyYXC262vJwSqMJrQ,https://api.spotify.com/v1/tracks/2dZAmxyYXC262vJwSqMJrQ,https://api.spotify.com/v1/audio-analysis/2dZAmxyYXC262vJwSqMJrQ,252493,4,lilin-herlina,Matahariku - Live
0.417,0.66,5,-11.499,0,0.0365,0.00496,0.00145,0.123,0.686,89.728,audio_features,3uJCZYinGVdLs7kyJ86oQs,spotify:track:3uJCZYinGVdLs7kyJ86oQs,https://api.spotify.com/v1/tracks/3uJCZYinGVdLs7kyJ86oQs,https://api.spotify.com/v1/audio-analysis/3uJCZYinGVdLs7kyJ86oQs,360209,4,lilin-herlina,Bunga Edelweis - Live
0.451,0.566,5,-8.355,1,0.0478,0.558,0,0.371,0.726,176.138,audio_features,4GRlH358iF2Rml2vqXABd2,spotify:track:4GRlH358iF2Rml2vqXABd2,https://api.spotify.com/v1/tracks/4GRlH358iF2Rml2vqXABd2,https://api.spotify.com/v1/audio-analysis/4GRlH358iF2Rml2vqXABd2,244693,4,lilin-herlina,Andeca Andeci - Live
0.584,0.8,6,-8.91,0,0.0367,0.101,0.00000138,0.0978,0.528,92.481,audio_features,2UjAIFoKp34dI2fE5Xc4q1,spotify:track:2UjAIFoKp34dI2fE5Xc4q1,https://api.spotify.com/v1/tracks/2UjAIFoKp34dI2fE5Xc4q1,https://api.spotify.com/v1/audio-analysis/2UjAIFoKp34dI2fE5Xc4q1,258333,4,lilin-herlina,Sorry Boy - Live
0.394,0.581,4,-11.454,0,0.0333,0.574,0.0151,0.164,0.468,101.886,audio_features,1RzYGnBPFt4C94c3iAyXHy,spotify:track:1RzYGnBPFt4C94c3iAyXHy,https://api.spotify.com/v1/tracks/1RzYGnBPFt4C94c3iAyXHy,https://api.spotify.com/v1/audio-analysis/1RzYGnBPFt4C94c3iAyXHy,266333,4,lilin-herlina,Ada Rindu - Live
0.402,0.707,7,-9.917,0,0.0609,0.182,0,0.12,0.693,142.8,audio_features,3jTQHUOXYcktkwztBgUNBB,spotify:track:3jTQHUOXYcktkwztBgUNBB,https://api.spotify.com/v1/tracks/3jTQHUOXYcktkwztBgUNBB,https://api.spotify.com/v1/audio-analysis/3jTQHUOXYcktkwztBgUNBB,286200,4,lilin-herlina,Ajur - Live
0.44,0.741,1,-5.625,1,0.0382,0.3,0,0.334,0.782,143.282,audio_features,687eqeSFb4WG5oXGJYrC6q,spotify:track:687eqeSFb4WG5oXGJYrC6q,https://api.spotify.com/v1/tracks/687eqeSFb4WG5oXGJYrC6q,https://api.spotify.com/v1/audio-analysis/687eqeSFb4WG5oXGJYrC6q,262387,4,lilin-herlina,Alun-Alun Nganjuk - Live
0.46,0.73,1,-7.435,1,0.0364,0.31,0.0238,0.282,0.675,141.705,audio_features,4eHkPs0DIlDHFdQZO27z1k,spotify:track:4eHkPs0DIlDHFdQZO27z1k,https://api.spotify.com/v1/tracks/4eHkPs0DIlDHFdQZO27z1k,https://api.spotify.com/v1/audio-analysis/4eHkPs0DIlDHFdQZO27z1k,432373,4,lilin-herlina,Bulan Diranting Cemara - Live
0.475,0.759,9,-10.687,0,0.0454,0.531,0.00371,0.286,0.705,93.487,audio_features,5mMjNIiWRg7RyvyADGNaAM,spotify:track:5mMjNIiWRg7RyvyADGNaAM,https://api.spotify.com/v1/tracks/5mMjNIiWRg7RyvyADGNaAM,https://api.spotify.com/v1/audio-analysis/5mMjNIiWRg7RyvyADGNaAM,369752,4,lilin-herlina,Bungan Bunga Cinta - Live
0.46,0.626,5,-8.207,0,0.0355,0.544,0,0.215,0.747,153.836,audio_features,2OCMiOWxSSMVjVIhZfYMli,spotify:track:2OCMiOWxSSMVjVIhZfYMli,https://api.spotify.com/v1/tracks/2OCMiOWxSSMVjVIhZfYMli,https://api.spotify.com/v1/audio-analysis/2OCMiOWxSSMVjVIhZfYMli,352653,4,lilin-herlina,Dua Kursi - Live
0.345,0.72,2,-8.127,0,0.0366,0.0315,0.00713,0.406,0.614,147.296,audio_features,39OzRIw4GBF2oUxdfMHSP0,spotify:track:39OzRIw4GBF2oUxdfMHSP0,https://api.spotify.com/v1/tracks/39OzRIw4GBF2oUxdfMHSP0,https://api.spotify.com/v1/audio-analysis/39OzRIw4GBF2oUxdfMHSP0,292200,4,lilin-herlina,Keranda Cinta - Live
0.387,0.68,9,-7.463,1,0.0365,0.8,0.00000358,0.358,0.505,150.081,audio_features,3WOG7Y4HXCbTHr0J103R3A,spotify:track:3WOG7Y4HXCbTHr0J103R3A,https://api.spotify.com/v1/tracks/3WOG7Y4HXCbTHr0J103R3A,https://api.spotify.com/v1/audio-analysis/3WOG7Y4HXCbTHr0J103R3A,299747,4,lilin-herlina,Masih Adakah Cinta - Live
0.385,0.77,7,-8.01,0,0.0528,0.34,0.00000125,0.369,0.672,174.158,audio_features,4vQam4TVkfVj1nwPv4xTSo,spotify:track:4vQam4TVkfVj1nwPv4xTSo,https://api.spotify.com/v1/tracks/4vQam4TVkfVj1nwPv4xTSo,https://api.spotify.com/v1/audio-analysis/4vQam4TVkfVj1nwPv4xTSo,250432,4,lilin-herlina,Nyatakanlah - Live
0.415,0.599,7,-10.384,0,0.0324,0.617,0.0214,0.342,0.661,141.214,audio_features,1d7CkmpszamqFfxLXVuQVW,spotify:track:1d7CkmpszamqFfxLXVuQVW,https://api.spotify.com/v1/tracks/1d7CkmpszamqFfxLXVuQVW,https://api.spotify.com/v1/audio-analysis/1d7CkmpszamqFfxLXVuQVW,297533,1,lilin-herlina,Semebyar - Live
0.354,0.786,8,-8.983,1,0.0421,0.268,0.000378,0.387,0.742,165.796,audio_features,2YiKmmz6iNn9N5ukdut0MF,spotify:track:2YiKmmz6iNn9N5ukdut0MF,https://api.spotify.com/v1/tracks/2YiKmmz6iNn9N5ukdut0MF,https://api.spotify.com/v1/audio-analysis/2YiKmmz6iNn9N5ukdut0MF,343120,4,lilin-herlina,Sumelang - Live
0.508,0.631,1,-10.145,1,0.0327,0.0211,0.00841,0.252,0.707,152.066,audio_features,0m3arPUToADq5DiWgvQpc3,spotify:track:0m3arPUToADq5DiWgvQpc3,https://api.spotify.com/v1/tracks/0m3arPUToADq5DiWgvQpc3,https://api.spotify.com/v1/audio-analysis/0m3arPUToADq5DiWgvQpc3,308187,4,lilin-herlina,Secangkir Kopi - Live
0.478,0.619,7,-10.45,0,0.0353,0.0635,0.000309,0.111,0.878,93.188,audio_features,2zeN1lilEzX4Di2gsNFPGi,spotify:track:2zeN1lilEzX4Di2gsNFPGi,https://api.spotify.com/v1/tracks/2zeN1lilEzX4Di2gsNFPGi,https://api.spotify.com/v1/audio-analysis/2zeN1lilEzX4Di2gsNFPGi,331602,4,lilin-herlina,Bukan Milikmu - Live
0.276,0.516,7,-10.929,1,0.0693,0.66,0.0000186,0.374,0.476,174.501,audio_features,2e4QI8DjaSi7D8QI2wlJjA,spotify:track:2e4QI8DjaSi7D8QI2wlJjA,https://api.spotify.com/v1/tracks/2e4QI8DjaSi7D8QI2wlJjA,https://api.spotify.com/v1/audio-analysis/2e4QI8DjaSi7D8QI2wlJjA,295640,4,lilin-herlina,Alamat Palsu
0.59,0.813,4,-9.231,0,0.0635,0.314,0.000953,0.677,0.721,91.045,audio_features,4damRD1p29CoKJwra075vy,spotify:track:4damRD1p29CoKJwra075vy,https://api.spotify.com/v1/tracks/4damRD1p29CoKJwra075vy,https://api.spotify.com/v1/audio-analysis/4damRD1p29CoKJwra075vy,435067,4,lilin-herlina,Dikocok-Kocok
0.499,0.647,7,-10.829,0,0.038,0.0093,0.000157,0.121,0.59,176.504,audio_features,7ALm86f7SQSJAQK4gRWBJd,spotify:track:7ALm86f7SQSJAQK4gRWBJd,https://api.spotify.com/v1/tracks/7ALm86f7SQSJAQK4gRWBJd,https://api.spotify.com/v1/audio-analysis/7ALm86f7SQSJAQK4gRWBJd,424360,4,lilin-herlina,Mabuk Janda
0.604,0.708,5,-9.125,1,0.0407,0.237,0.00000806,0.216,0.903,150.001,audio_features,41BZ3ycDpPFmAg64vaBPJf,spotify:track:41BZ3ycDpPFmAg64vaBPJf,https://api.spotify.com/v1/tracks/41BZ3ycDpPFmAg64vaBPJf,https://api.spotify.com/v1/audio-analysis/41BZ3ycDpPFmAg64vaBPJf,295333,4,lilin-herlina,Aku Punk Rock Jalanan
0.265,0.916,7,-9.941,0,0.115,0.266,0.186,0.467,0.488,173.372,audio_features,6PTJYW4yYZ20EBPT1iFj99,spotify:track:6PTJYW4yYZ20EBPT1iFj99,https://api.spotify.com/v1/tracks/6PTJYW4yYZ20EBPT1iFj99,https://api.spotify.com/v1/audio-analysis/6PTJYW4yYZ20EBPT1iFj99,304653,4,lilin-herlina,Bokong Semok
0.342,0.555,2,-7.051,0,0.0397,0.665,0,0.159,0.352,154.621,audio_features,1xU3wxkVWpaEdiDxn5hQUZ,spotify:track:1xU3wxkVWpaEdiDxn5hQUZ,https://api.spotify.com/v1/tracks/1xU3wxkVWpaEdiDxn5hQUZ,https://api.spotify.com/v1/audio-analysis/1xU3wxkVWpaEdiDxn5hQUZ,292440,4,lilin-herlina,Layla
0.529,0.708,4,-6.822,0,0.0323,0.391,0.000408,0.242,0.696,145.27,audio_features,3FBS20Ry5Cqc28GPBWY2LV,spotify:track:3FBS20Ry5Cqc28GPBWY2LV,https://api.spotify.com/v1/tracks/3FBS20Ry5Cqc28GPBWY2LV,https://api.spotify.com/v1/audio-analysis/3FBS20Ry5Cqc28GPBWY2LV,272147,4,lilin-herlina,Air Mata Tiada Arti
0.318,0.767,3,-7.682,1,0.0389,0.326,0.0662,0.192,0.56,149.622,audio_features,1oHacuzIcnGLwef2jJnA4s,spotify:track:1oHacuzIcnGLwef2jJnA4s,https://api.spotify.com/v1/tracks/1oHacuzIcnGLwef2jJnA4s,https://api.spotify.com/v1/audio-analysis/1oHacuzIcnGLwef2jJnA4s,399160,4,lilin-herlina,Aku Tak Biasa
0.353,0.921,5,-6.945,0,0.0633,0.395,0,0.766,0.881,172.042,audio_features,3NQlflan7ZmhML21PcJK1b,spotify:track:3NQlflan7ZmhML21PcJK1b,https://api.spotify.com/v1/tracks/3NQlflan7ZmhML21PcJK1b,https://api.spotify.com/v1/audio-analysis/3NQlflan7ZmhML21PcJK1b,274326,4,lilin-herlina,Arjuna Buaya
0.364,0.869,7,-10.091,0,0.0621,0.431,0.0516,0.363,0.899,174.74,audio_features,7Gh7iEtwnuqhJOi4cEoK1W,spotify:track:7Gh7iEtwnuqhJOi4cEoK1W,https://api.spotify.com/v1/tracks/7Gh7iEtwnuqhJOi4cEoK1W,https://api.spotify.com/v1/audio-analysis/7Gh7iEtwnuqhJOi4cEoK1W,266421,4,lilin-herlina,Bunga
0.406,0.748,2,-9.704,0,0.0501,0.583,0.0246,0.0623,0.685,166.104,audio_features,49DzYthyBIsqGGf0yIKhAs,spotify:track:49DzYthyBIsqGGf0yIKhAs,https://api.spotify.com/v1/tracks/49DzYthyBIsqGGf0yIKhAs,https://api.spotify.com/v1/audio-analysis/49DzYthyBIsqGGf0yIKhAs,363253,4,lilin-herlina,Cinta Noda Hitam
0.51,0.877,4,-6.697,0,0.0363,0.678,0.455,0.371,0.896,152.287,audio_features,2tepGAR1kzHsrcBgSQ2RAB,spotify:track:2tepGAR1kzHsrcBgSQ2RAB,https://api.spotify.com/v1/tracks/2tepGAR1kzHsrcBgSQ2RAB,https://api.spotify.com/v1/audio-analysis/2tepGAR1kzHsrcBgSQ2RAB,390640,4,lilin-herlina,Jasa Ibu
0.476,0.855,5,-6.077,0,0.0363,0.297,0.00000727,0.151,0.715,161.219,audio_features,0pT1oy2WApQ0OvqnTZ0tHV,spotify:track:0pT1oy2WApQ0OvqnTZ0tHV,https://api.spotify.com/v1/tracks/0pT1oy2WApQ0OvqnTZ0tHV,https://api.spotify.com/v1/audio-analysis/0pT1oy2WApQ0OvqnTZ0tHV,272840,4,lilin-herlina,Ligalia India
0.377,0.809,9,-10.046,0,0.0436,0.593,0.0652,0.399,0.793,150.814,audio_features,5HASDnyHQsj1NtvpNP5JRf,spotify:track:5HASDnyHQsj1NtvpNP5JRf,https://api.spotify.com/v1/tracks/5HASDnyHQsj1NtvpNP5JRf,https://api.spotify.com/v1/audio-analysis/5HASDnyHQsj1NtvpNP5JRf,375280,4,lilin-herlina,Mengapa Dua
0.621,0.592,2,-8.988,0,0.034,0.571,0.0000148,0.0992,0.895,137.333,audio_features,4HgSu7vpfuNQufS8pBFT1R,spotify:track:4HgSu7vpfuNQufS8pBFT1R,https://api.spotify.com/v1/tracks/4HgSu7vpfuNQufS8pBFT1R,https://api.spotify.com/v1/audio-analysis/4HgSu7vpfuNQufS8pBFT1R,275200,4,lilin-herlina,Rela
0.601,0.653,2,-10.167,1,0.034,0.736,0.0127,0.343,0.705,141.126,audio_features,2HH6pJfB3k0dX0HTMMfPyu,spotify:track:2HH6pJfB3k0dX0HTMMfPyu,https://api.spotify.com/v1/tracks/2HH6pJfB3k0dX0HTMMfPyu,https://api.spotify.com/v1/audio-analysis/2HH6pJfB3k0dX0HTMMfPyu,313960,4,lilin-herlina,Sirin Farhat
0.4,0.615,4,-10.57,0,0.0443,0.337,0.000026,0.523,0.714,99.127,audio_features,7EbObxeHFCNphOENNT2C69,spotify:track:7EbObxeHFCNphOENNT2C69,https://api.spotify.com/v1/tracks/7EbObxeHFCNphOENNT2C69,https://api.spotify.com/v1/audio-analysis/7EbObxeHFCNphOENNT2C69,324840,4,lilin-herlina,Surat Merah
0.576,0.651,2,-9.187,1,0.0342,0.000356,0.0801,0.257,0.81,141.485,audio_features,3EWZj3GNlDiU1Tvg2y20Wt,spotify:track:3EWZj3GNlDiU1Tvg2y20Wt,https://api.spotify.com/v1/tracks/3EWZj3GNlDiU1Tvg2y20Wt,https://api.spotify.com/v1/audio-analysis/3EWZj3GNlDiU1Tvg2y20Wt,311615,4,lilin-herlina,Tiada Berdaya
