"danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","type","id","uri","track_href","analysis_url","duration_ms","time_signature","artist","track_name"
0.387,0.624,7,-10.22,0,0.0325,0.0292,0.000111,0.268,0.823,155.474,audio_features,2MX8TFHs3n38Quf0F0HP84,spotify:track:2MX8TFHs3n38Quf0F0HP84,https://api.spotify.com/v1/tracks/2MX8TFHs3n38Quf0F0HP84,https://api.spotify.com/v1/audio-analysis/2MX8TFHs3n38Quf0F0HP84,320680,4,lilin-herlina,Sebotol Minuman
0.581,0.891,5,-9.389,0,0.0607,0.115,0.173,0.326,0.789,158.981,audio_features,5uuB4RrkKToZD0xnyugv4G,spotify:track:5uuB4RrkKToZD0xnyugv4G,https://api.spotify.com/v1/tracks/5uuB4RrkKToZD0xnyugv4G,https://api.spotify.com/v1/audio-analysis/5uuB4RrkKToZD0xnyugv4G,240333,4,lilin-herlina,Belah Duren
0.295,0.645,10,-7.501,1,0.0403,0.468,0.0234,0.133,0.41,150.964,audio_features,5YtImmOSFqaqTY88Jwi9P0,spotify:track:5YtImmOSFqaqTY88Jwi9P0,https://api.spotify.com/v1/tracks/5YtImmOSFqaqTY88Jwi9P0,https://api.spotify.com/v1/audio-analysis/5YtImmOSFqaqTY88Jwi9P0,252493,4,lilin-herlina,Matahariku
0.417,0.66,5,-11.499,0,0.0365,0.00496,0.00145,0.123,0.686,89.728,audio_features,7CCBWTJCc0lyzwPD500Acq,spotify:track:7CCBWTJCc0lyzwPD500Acq,https://api.spotify.com/v1/tracks/7CCBWTJCc0lyzwPD500Acq,https://api.spotify.com/v1/audio-analysis/7CCBWTJCc0lyzwPD500Acq,360209,4,lilin-herlina,Bunga Edelweis
0.451,0.566,5,-8.355,1,0.0478,0.558,0,0.371,0.726,176.138,audio_features,6Ffhqf2A57md5JF1Xc9Wnr,spotify:track:6Ffhqf2A57md5JF1Xc9Wnr,https://api.spotify.com/v1/tracks/6Ffhqf2A57md5JF1Xc9Wnr,https://api.spotify.com/v1/audio-analysis/6Ffhqf2A57md5JF1Xc9Wnr,244693,4,lilin-herlina,Andeca Andeci
0.584,0.8,6,-8.91,0,0.0367,0.101,0.00000138,0.0978,0.528,92.481,audio_features,70TLgRZOset76D6VcGePrv,spotify:track:70TLgRZOset76D6VcGePrv,https://api.spotify.com/v1/tracks/70TLgRZOset76D6VcGePrv,https://api.spotify.com/v1/audio-analysis/70TLgRZOset76D6VcGePrv,258333,4,lilin-herlina,Sorry Boy
0.394,0.581,4,-11.454,0,0.0333,0.574,0.0151,0.164,0.468,101.886,audio_features,7gxm5KXABQrt6P8iBvMJKp,spotify:track:7gxm5KXABQrt6P8iBvMJKp,https://api.spotify.com/v1/tracks/7gxm5KXABQrt6P8iBvMJKp,https://api.spotify.com/v1/audio-analysis/7gxm5KXABQrt6P8iBvMJKp,266333,4,lilin-herlina,Ada Rindu
0.402,0.707,7,-9.917,0,0.0609,0.182,0,0.12,0.693,142.8,audio_features,0G6HonhSd3Ups3ifNMz0XF,spotify:track:0G6HonhSd3Ups3ifNMz0XF,https://api.spotify.com/v1/tracks/0G6HonhSd3Ups3ifNMz0XF,https://api.spotify.com/v1/audio-analysis/0G6HonhSd3Ups3ifNMz0XF,286200,4,lilin-herlina,Ajur
0.44,0.741,1,-5.625,1,0.0382,0.3,0,0.334,0.782,143.282,audio_features,0Pshfmbn5XEt1dtopmbkG0,spotify:track:0Pshfmbn5XEt1dtopmbkG0,https://api.spotify.com/v1/tracks/0Pshfmbn5XEt1dtopmbkG0,https://api.spotify.com/v1/audio-analysis/0Pshfmbn5XEt1dtopmbkG0,262387,4,lilin-herlina,Alun-alun Nganjuk
0.46,0.73,1,-7.435,1,0.0364,0.31,0.0238,0.282,0.675,141.705,audio_features,27GXxBKNXR0jayvTRoKPiV,spotify:track:27GXxBKNXR0jayvTRoKPiV,https://api.spotify.com/v1/tracks/27GXxBKNXR0jayvTRoKPiV,https://api.spotify.com/v1/audio-analysis/27GXxBKNXR0jayvTRoKPiV,432373,4,lilin-herlina,Bulan Diranting Cemara
0.475,0.759,9,-10.687,0,0.0454,0.531,0.00371,0.286,0.705,93.487,audio_features,16NCHfXgm4dwR7v8fIjPkJ,spotify:track:16NCHfXgm4dwR7v8fIjPkJ,https://api.spotify.com/v1/tracks/16NCHfXgm4dwR7v8fIjPkJ,https://api.spotify.com/v1/audio-analysis/16NCHfXgm4dwR7v8fIjPkJ,369752,4,lilin-herlina,Bungan Bunga Cinta
0.46,0.626,5,-8.207,0,0.0355,0.544,0,0.215,0.747,153.836,audio_features,2ziu4k9GhaaqJ6SfCklEQf,spotify:track:2ziu4k9GhaaqJ6SfCklEQf,https://api.spotify.com/v1/tracks/2ziu4k9GhaaqJ6SfCklEQf,https://api.spotify.com/v1/audio-analysis/2ziu4k9GhaaqJ6SfCklEQf,352653,4,lilin-herlina,Dua Kursi
0.345,0.72,2,-8.127,0,0.0366,0.0315,0.00713,0.406,0.614,147.296,audio_features,7wr6j4VDVaIJwAMZsZWp9e,spotify:track:7wr6j4VDVaIJwAMZsZWp9e,https://api.spotify.com/v1/tracks/7wr6j4VDVaIJwAMZsZWp9e,https://api.spotify.com/v1/audio-analysis/7wr6j4VDVaIJwAMZsZWp9e,292200,4,lilin-herlina,Keranda Cinta
0.387,0.68,9,-7.463,1,0.0365,0.8,0.00000358,0.358,0.505,150.081,audio_features,3rW1V6cEbzZvmw9bbQ3btC,spotify:track:3rW1V6cEbzZvmw9bbQ3btC,https://api.spotify.com/v1/tracks/3rW1V6cEbzZvmw9bbQ3btC,https://api.spotify.com/v1/audio-analysis/3rW1V6cEbzZvmw9bbQ3btC,299747,4,lilin-herlina,Masih Adakah Cinta
0.379,0.77,7,-8.01,0,0.0531,0.336,0.00000133,0.378,0.687,174.181,audio_features,5D1JTrKvGjimcn33UhGYC3,spotify:track:5D1JTrKvGjimcn33UhGYC3,https://api.spotify.com/v1/tracks/5D1JTrKvGjimcn33UhGYC3,https://api.spotify.com/v1/audio-analysis/5D1JTrKvGjimcn33UhGYC3,250432,4,lilin-herlina,Nyatakanlah
0.415,0.599,7,-10.384,0,0.0324,0.617,0.0214,0.342,0.661,141.214,audio_features,4KprK8OL2CzYUhZ7pOZ5kM,spotify:track:4KprK8OL2CzYUhZ7pOZ5kM,https://api.spotify.com/v1/tracks/4KprK8OL2CzYUhZ7pOZ5kM,https://api.spotify.com/v1/audio-analysis/4KprK8OL2CzYUhZ7pOZ5kM,297533,1,lilin-herlina,Semebyar
0.354,0.786,8,-8.983,1,0.0421,0.268,0.000378,0.387,0.742,165.796,audio_features,5kLDFg0jalemawhc6VVour,spotify:track:5kLDFg0jalemawhc6VVour,https://api.spotify.com/v1/tracks/5kLDFg0jalemawhc6VVour,https://api.spotify.com/v1/audio-analysis/5kLDFg0jalemawhc6VVour,343120,4,lilin-herlina,Sumelang
0.508,0.631,1,-10.145,1,0.0327,0.0211,0.00841,0.252,0.707,152.066,audio_features,6ak8cFR3mPav4CQNT8FMXq,spotify:track:6ak8cFR3mPav4CQNT8FMXq,https://api.spotify.com/v1/tracks/6ak8cFR3mPav4CQNT8FMXq,https://api.spotify.com/v1/audio-analysis/6ak8cFR3mPav4CQNT8FMXq,308187,4,lilin-herlina,Secangkir Kopi
0.478,0.619,7,-10.45,0,0.0353,0.0635,0.000309,0.111,0.878,93.188,audio_features,4d7ZSyBkow5BfZe6vjjjEp,spotify:track:4d7ZSyBkow5BfZe6vjjjEp,https://api.spotify.com/v1/tracks/4d7ZSyBkow5BfZe6vjjjEp,https://api.spotify.com/v1/audio-analysis/4d7ZSyBkow5BfZe6vjjjEp,331602,4,lilin-herlina,Bukan Milikmu
0.276,0.516,7,-10.929,1,0.0693,0.66,0.0000186,0.374,0.476,174.501,audio_features,7BZF8ENtLKIUmcrT4VOZZR,spotify:track:7BZF8ENtLKIUmcrT4VOZZR,https://api.spotify.com/v1/tracks/7BZF8ENtLKIUmcrT4VOZZR,https://api.spotify.com/v1/audio-analysis/7BZF8ENtLKIUmcrT4VOZZR,295640,4,lilin-herlina,Alamat Palsu - Live
0.59,0.813,4,-9.231,0,0.0635,0.314,0.000953,0.677,0.721,91.045,audio_features,04OabomusY8XOm8NvM1S4c,spotify:track:04OabomusY8XOm8NvM1S4c,https://api.spotify.com/v1/tracks/04OabomusY8XOm8NvM1S4c,https://api.spotify.com/v1/audio-analysis/04OabomusY8XOm8NvM1S4c,435067,4,lilin-herlina,Dikocok-Kocok - Live
0.499,0.647,7,-10.829,0,0.038,0.0093,0.000157,0.121,0.59,176.504,audio_features,11s14aSZ9ang9ZXtjoZYGW,spotify:track:11s14aSZ9ang9ZXtjoZYGW,https://api.spotify.com/v1/tracks/11s14aSZ9ang9ZXtjoZYGW,https://api.spotify.com/v1/audio-analysis/11s14aSZ9ang9ZXtjoZYGW,424360,4,lilin-herlina,Mabuk Janda - Live
0.604,0.708,5,-9.125,1,0.0407,0.237,0.00000806,0.216,0.903,150.001,audio_features,543QlnQPeGTMTVF2stbgJK,spotify:track:543QlnQPeGTMTVF2stbgJK,https://api.spotify.com/v1/tracks/543QlnQPeGTMTVF2stbgJK,https://api.spotify.com/v1/audio-analysis/543QlnQPeGTMTVF2stbgJK,295333,4,lilin-herlina,Aku Punk Rock Jalanan - Live
0.265,0.916,7,-9.941,0,0.115,0.266,0.186,0.467,0.488,173.372,audio_features,1cjzkIkRC4OQgUqQF7gE59,spotify:track:1cjzkIkRC4OQgUqQF7gE59,https://api.spotify.com/v1/tracks/1cjzkIkRC4OQgUqQF7gE59,https://api.spotify.com/v1/audio-analysis/1cjzkIkRC4OQgUqQF7gE59,304653,4,lilin-herlina,Bokong Semok - Live
0.342,0.555,2,-7.051,0,0.0397,0.665,0,0.159,0.352,154.621,audio_features,0yaGRlqrTj5B4Te2k4gIcu,spotify:track:0yaGRlqrTj5B4Te2k4gIcu,https://api.spotify.com/v1/tracks/0yaGRlqrTj5B4Te2k4gIcu,https://api.spotify.com/v1/audio-analysis/0yaGRlqrTj5B4Te2k4gIcu,292440,4,lilin-herlina,Layla - Live
0.529,0.708,4,-6.822,0,0.0323,0.391,0.000408,0.242,0.696,145.27,audio_features,76sUhg87pxtkEzpf0m9MxR,spotify:track:76sUhg87pxtkEzpf0m9MxR,https://api.spotify.com/v1/tracks/76sUhg87pxtkEzpf0m9MxR,https://api.spotify.com/v1/audio-analysis/76sUhg87pxtkEzpf0m9MxR,272147,4,lilin-herlina,Air Mata Tiada Arti - Live
0.318,0.767,3,-7.682,1,0.0389,0.326,0.0662,0.192,0.56,149.622,audio_features,2WZ3s47ZLcVvPlTxSz8yJJ,spotify:track:2WZ3s47ZLcVvPlTxSz8yJJ,https://api.spotify.com/v1/tracks/2WZ3s47ZLcVvPlTxSz8yJJ,https://api.spotify.com/v1/audio-analysis/2WZ3s47ZLcVvPlTxSz8yJJ,399160,4,lilin-herlina,Aku Tak Biasa - Live
0.354,0.924,5,-6.945,0,0.0625,0.395,0,0.767,0.885,172.001,audio_features,6fvZASxtC00XUprCr540B5,spotify:track:6fvZASxtC00XUprCr540B5,https://api.spotify.com/v1/tracks/6fvZASxtC00XUprCr540B5,https://api.spotify.com/v1/audio-analysis/6fvZASxtC00XUprCr540B5,274326,4,lilin-herlina,Arjuna Buaya - Live
0.364,0.869,7,-10.091,0,0.0621,0.431,0.0516,0.363,0.899,174.74,audio_features,11oaqaKtwJ4LftoayrqxIm,spotify:track:11oaqaKtwJ4LftoayrqxIm,https://api.spotify.com/v1/tracks/11oaqaKtwJ4LftoayrqxIm,https://api.spotify.com/v1/audio-analysis/11oaqaKtwJ4LftoayrqxIm,266421,4,lilin-herlina,Bunga - Live
0.406,0.748,2,-9.704,0,0.0501,0.583,0.0246,0.0623,0.685,166.104,audio_features,3wRxaxPIv2Ciqhd8y6CmUm,spotify:track:3wRxaxPIv2Ciqhd8y6CmUm,https://api.spotify.com/v1/tracks/3wRxaxPIv2Ciqhd8y6CmUm,https://api.spotify.com/v1/audio-analysis/3wRxaxPIv2Ciqhd8y6CmUm,363253,4,lilin-herlina,Cinta Noda Hitam - Live
0.51,0.877,4,-6.697,0,0.0363,0.678,0.455,0.371,0.896,152.287,audio_features,2f4cyK30kWyhU93l3L68bj,spotify:track:2f4cyK30kWyhU93l3L68bj,https://api.spotify.com/v1/tracks/2f4cyK30kWyhU93l3L68bj,https://api.spotify.com/v1/audio-analysis/2f4cyK30kWyhU93l3L68bj,390640,4,lilin-herlina,Jasa Ibu - Live
0.476,0.855,5,-6.077,0,0.0363,0.297,0.00000727,0.151,0.715,161.219,audio_features,0iKKp547bW5fypy9xYZRri,spotify:track:0iKKp547bW5fypy9xYZRri,https://api.spotify.com/v1/tracks/0iKKp547bW5fypy9xYZRri,https://api.spotify.com/v1/audio-analysis/0iKKp547bW5fypy9xYZRri,272840,4,lilin-herlina,Ligalia India - Live
0.377,0.809,9,-10.046,0,0.0436,0.593,0.0652,0.399,0.793,150.814,audio_features,01oboiHYLiv6MS0ldeZDup,spotify:track:01oboiHYLiv6MS0ldeZDup,https://api.spotify.com/v1/tracks/01oboiHYLiv6MS0ldeZDup,https://api.spotify.com/v1/audio-analysis/01oboiHYLiv6MS0ldeZDup,375280,4,lilin-herlina,Mengapa Dua - Live
0.621,0.592,2,-8.988,0,0.034,0.571,0.0000148,0.0992,0.895,137.333,audio_features,0M6YFBS1LADb3a68AtV2zv,spotify:track:0M6YFBS1LADb3a68AtV2zv,https://api.spotify.com/v1/tracks/0M6YFBS1LADb3a68AtV2zv,https://api.spotify.com/v1/audio-analysis/0M6YFBS1LADb3a68AtV2zv,275200,4,lilin-herlina,Rela - Live
0.601,0.653,2,-10.167,1,0.034,0.736,0.0127,0.343,0.705,141.126,audio_features,2TR7GiFbrfNDeruK8TPfEQ,spotify:track:2TR7GiFbrfNDeruK8TPfEQ,https://api.spotify.com/v1/tracks/2TR7GiFbrfNDeruK8TPfEQ,https://api.spotify.com/v1/audio-analysis/2TR7GiFbrfNDeruK8TPfEQ,313960,4,lilin-herlina,Sirin Farhat - Live
0.4,0.615,4,-10.57,0,0.0443,0.337,0.000026,0.523,0.714,99.127,audio_features,0VFJody9ldvql77pFYaTJR,spotify:track:0VFJody9ldvql77pFYaTJR,https://api.spotify.com/v1/tracks/0VFJody9ldvql77pFYaTJR,https://api.spotify.com/v1/audio-analysis/0VFJody9ldvql77pFYaTJR,324840,4,lilin-herlina,Surat Merah - Live
0.576,0.651,2,-9.187,1,0.0342,0.000356,0.0801,0.257,0.81,141.485,audio_features,0gvc9PaaMbEDuzraeOyWCX,spotify:track:0gvc9PaaMbEDuzraeOyWCX,https://api.spotify.com/v1/tracks/0gvc9PaaMbEDuzraeOyWCX,https://api.spotify.com/v1/audio-analysis/0gvc9PaaMbEDuzraeOyWCX,311615,4,lilin-herlina,Tiada Berdaya - Live
0.387,0.624,7,-10.22,0,0.0325,0.0292,0.000111,0.268,0.823,155.474,audio_features,5loXpNEbziyIGW0yebGPdl,spotify:track:5loXpNEbziyIGW0yebGPdl,https://api.spotify.com/v1/tracks/5loXpNEbziyIGW0yebGPdl,https://api.spotify.com/v1/audio-analysis/5loXpNEbziyIGW0yebGPdl,320680,4,lilin-herlina,Sebotol Minuman - Live
